"ID","PathID","NodeIndex","ContinentID","LocX","LocY","LocZ","Flags","Delay"
"5961","268","0","0","-1244,679","-2515,987","21,89782","0","0"
"5960","268","1","0","-1243,654","-2519,571","22,78419","0","0"
"5959","268","2","0","-1240,823","-2530,517","26,43977","0","0"
"5958","268","3","0","-1231,237","-2571,566","41,4296","0","0"
"5957","268","4","0","-1192,202","-2641,866","58,69344","0","0"
"5956","268","5","0","-1239,325","-2705,318","62,76401","0","0"
"5955","268","6","0","-1368,722","-2657,971","80,23423","0","0"
"5954","268","7","0","-1487,337","-2561,214","77,97963","0","0"
"5953","268","8","0","-1711,833","-2506,524","77,29928","0","0"
"5952","268","9","0","-1902,386","-2500,806","75,96936","0","0"
"5951","268","10","0","-2074,355","-2537,952","97,38477","0","0"
"5950","268","11","0","-2256,396","-2503,95","111,6878","0","0"
"5949","268","12","0","-2370,416","-2501,034","122,0908","0","0"
"5948","268","13","0","-2511,658","-2497,993","110,5473","0","0"
"5947","268","14","0","-2688,88","-2493,045","80,93948","0","0"
"5946","268","15","0","-2875,31","-2496,144","58,16866","0","0"
"5945","268","16","0","-2996,146","-2626,685","44,25712","0","0"
"5944","268","17","0","-3082,573","-2915,115","37,85086","0","0"
"5943","268","18","0","-3378,99","-3133,749","38,66424","0","0"
"5942","268","19","0","-3680,566","-3131,461","48,17191","0","0"
"5941","268","20","0","-3977,868","-3157,351","79,69416","0","0"
"5940","268","21","0","-4256,848","-3208,097","162,9414","0","0"
"5939","268","22","0","-4456,228","-3246,152","242,3307","0","0"
"5938","268","23","0","-4692,334","-3292,779","314,7173","0","0"
"5937","268","24","0","-4937,101","-3205,09","321,5497","0","0"
"5936","268","25","0","-5196,458","-3169,204","338,661","0","0"
"5935","268","26","0","-5384,663","-3112,253","364,8274","0","0"
"5962","268","27","0","-5471,462","-3050,105","372,624","0","0"
"5963","268","28","0","-5466,476","-2962,814","371,5761","0","0"
"9443","268","29","0","-5423,85","-2926,43","348,5136","0","0"
"5964","269","0","0","-3790,389","-781,1859","10,54218","0","0"
"5965","269","1","0","-3790,636","-784,3657","11,18965","0","0"
"5966","269","2","0","-3790,097","-797,3528","13,59638","0","0"
"5967","269","3","0","-3784,267","-828,5281","20,24765","0","0"
"5968","269","4","0","-3754,554","-855,127","26,70671","0","0"
"5969","269","5","0","-3669,781","-853,824","41,84476","0","0"
"5970","269","6","0","-3512,624","-813,1724","11,8814","0","0"
"5971","269","7","0","-3332,075","-799,6048","5,093028","0","0"
"5972","269","8","0","-3134,634","-833,4558","5,093028","0","0"
"5973","269","9","0","-2915,923","-944,6852","11,8814","0","0"
"5974","269","10","0","-2733,449","-1137,184","11,8814","0","0"
"5975","269","11","0","-2459,598","-1294,149","11,8814","0","0"
"5976","269","12","0","-2164,503","-1359,755","24,43696","0","0"
"5977","269","13","0","-1885,146","-1621,83","52,60366","0","0"
"5978","269","14","0","-1789,678","-1762,127","71,33726","0","0"
"5979","269","15","0","-1756,908","-1940,256","76,31184","0","0"
"5980","269","16","0","-1636,132","-2064,462","66,69471","0","0"
"5981","269","17","0","-1389,574","-2235,848","75,59628","0","0"
"5982","269","18","0","-1315,133","-2413,454","71,72318","0","0"
"9400","269","19","0","-1266,421","-2494,601","33,91323","0","0"
"9401","269","20","0","-1242,868","-2514,958","22,55456","0","0"
"6001","270","0","0","-1242,868","-2514,958","22,55456","0","0"
"6000","270","1","0","-1241,828","-2518,307","23,17561","0","0"
"5999","270","2","0","-1240,456","-2527,145","26,09747","0","0"
"5998","270","3","0","-1230,588","-2570,389","38,96881","0","0"
"5997","270","4","0","-1168,639","-2622,516","69,61217","0","0"
"5996","270","5","0","-1086,462","-2605","78,89161","0","0"
"5995","270","6","0","-1060,422","-2475,971","73,82579","0","0"
"5994","270","7","0","-1202,37","-2278,785","70,95876","0","0"
"5993","270","8","0","-1380,828","-2150,308","75,59628","0","0"
"5992","270","9","0","-1735,09","-1966,959","99,55589","0","0"
"5991","270","10","0","-1821,12","-1712,352","92,42303","0","0"
"5990","270","11","0","-2027,938","-1523,591","14,93702","0","0"
"5989","270","12","0","-2341,793","-1471,483","12,99253","0","0"
"5988","270","13","0","-2622,865","-1169,66","11,8814","0","0"
"5987","270","14","0","-2928,244","-1026,076","16,27029","0","0"
"5986","270","15","0","-3146,208","-933,8405","18,32585","0","0"
"5985","270","16","0","-3344,484","-889,4526","12,2597","0","0"
"5984","270","17","0","-3623,722","-793,1772","34,34304","0","0"
"5983","270","18","0","-3729,829","-752,4641","23,27508","0","0"
"6002","270","19","0","-3771,662","-757,8465","14,12255","0","0"
"9441","270","20","0","-3790,389","-781,1859","10,54218","0","0"
"6005","271","0","0","-3789,973","-780,8011","10,47727","0","0"
"6006","271","1","0","-3787,604","-798,2621","15,76352","0","0"
"6007","271","2","0","-3773,865","-844,1187","29,76584","0","0"
"6008","271","3","0","-3727,87","-858,3919","39,82143","0","0"
"6009","271","4","0","-3535,236","-797,4805","47,13299","0","0"
"6010","271","5","0","-3267,979","-631,3007","38,64152","0","0"
"6011","271","6","0","-2459,347","-474,1354","7,447064","0","0"
"6012","271","7","0","-1907,727","-429,5174","15,71883","0","0"
"6013","271","8","0","-1143,399","-520,7681","47,86663","0","0"
"6014","271","9","0","-928,4007","-528,6995","40,53325","0","0"
"6015","271","10","0","-766,6766","-531,7404","35,59566","0","0"
"6016","271","11","0","-713,7975","-517,6508","27,11248","0","0"
"6036","272","0","0","-713,7975","-517,6508","26,89028","0","0"
"6035","272","1","0","-717,8708","-541,7893","28,66212","0","0"
"6034","272","2","0","-727,8577","-597,0499","42,86068","0","0"
"6033","272","3","0","-759,1741","-654,4174","50,43994","0","0"
"6032","272","4","0","-886,8459","-652,9135","40,63076","0","0"
"6031","272","5","0","-1093,433","-652,8338","24,24182","0","0"
"6030","272","6","0","-1930,785","-620,8516","10,48481","0","0"
"6029","272","7","0","-2632,022","-598,992","7,447064","0","0"
"6028","272","8","0","-3165,536","-538,1168","7,447064","0","0"
"6027","272","9","0","-3565,491","-652,2923","30,75263","0","0"
"6026","272","10","0","-3699,57","-659,1099","40,89153","0","0"
"9463","272","11","0","-3789,625","-716,012","33,55263","0","0"
"9464","272","12","0","-3809,237","-754,0253","17,63762","0","0"
"12727","272","13","0","-3789,931","-785,5225","10,5606","0","0"
"6037","273","0","0","-1243,395","-2514,631","22,51852","0","0"
"6038","273","1","0","-1242,759","-2517,969","22,95216","0","0"
"6039","273","2","0","-1240,29","-2532,692","25,66251","0","0"
"6040","273","3","0","-1231,74","-2575,274","35,08211","0","0"
"6041","273","4","0","-1176,431","-2622,113","61,54253","0","0"
"6042","273","5","0","-1079,695","-2606,505","71,49731","0","0"
"6043","273","6","0","-1004,576","-2469,188","70,83379","0","0"
"6044","273","7","0","-955,6282","-2149,191","67,82497","0","0"
"6045","273","8","0","-1001,111","-1823,159","90,55692","0","0"
"6046","273","9","0","-1113,639","-1405,777","111,5537","0","0"
"6047","273","10","0","-1004,992","-1026,314","114,2561","0","0"
"6048","273","11","0","-1005,709","-714,4612","66,25552","0","0"
"9439","273","12","0","-934,1746","-552,4465","41,28468","0","0"
"9440","273","13","0","-775,9922","-527,993","35,03472","0","0"
"12726","273","14","0","-711,5101","-520,5265","28,00172","0","0"
"6060","274","0","0","-714,9725","-516,0516","26,8906","0","0"
"6059","274","1","0","-713,7734","-520,5877","27,26207","0","0"
"6058","274","2","0","-714,1905","-537,3177","28,81326","0","0"
"6057","274","3","0","-727,6252","-600,7744","44,17348","0","0"
"6056","274","4","0","-770,9221","-776,9476","60,17023","0","0"
"6055","274","5","0","-803,1813","-890,7206","80,36629","0","0"
"6054","274","6","0","-900,1251","-1190,695","112,8117","0","0"
"6053","274","7","0","-1080,916","-1431,53","119,0537","0","0"
"6052","274","8","0","-1280,528","-1798,399","83,44032","0","0"
"6051","274","9","0","-1382,307","-2072,419","82,59568","0","0"
"9459","274","10","0","-1350,327","-2356,154","90,30617","0","0"
"9460","274","11","0","-1312,857","-2455,113","55,16402","0","0"
"11953","274","12","0","-1243,395","-2514,631","22,51852","0","0"
"6061","275","0","0","-1242,962","-2515,36","22,66874","0","0"
"6062","275","1","0","-1242,341","-2518,109","23,18011","0","0"
"6063","275","2","0","-1240,533","-2530,843","27,9244","0","0"
"6064","275","3","0","-1231,16","-2568,731","41,79086","0","0"
"6065","275","4","0","-1159,376","-2624,595","78,03591","0","0"
"6066","275","5","0","-1050,539","-2591,081","93,32018","0","0"
"6067","275","6","0","-893,0106","-2367,329","77,75156","0","0"
"6068","275","7","0","-840,0202","-2178,232","76,61431","0","0"
"6069","275","8","0","-701,788","-1988,441","110,086","0","0"
"6070","275","9","0","-520,7448","-1826,3","155,076","0","0"
"6071","275","10","0","-348,0924","-1747,529","206,3818","0","0"
"6072","275","11","0","-113,4986","-1798,61","223,7926","0","0"
"6073","275","12","0","65,09793","-1969,654","221,3982","0","0"
"9437","275","13","0","146,0635","-1955,139","215,8804","0","0"
"9438","275","14","0","235,7044","-2014,859","196,9619","0","0"
"12844","275","15","0","284,3218","-2003,527","196,9619","0","0"
"6086","276","0","0","286,4966","-2006,59","195,8234","0","0"
"6085","276","1","0","283,9019","-2009,921","196,184","0","0"
"6084","276","2","0","266,4724","-2026,159","199,2349","0","0"
"6083","276","3","0","196,2911","-2082,346","210,2291","0","0"
"6082","276","4","0","133,4337","-2041,467","213,8185","0","0"
"6081","276","5","0","-25,21626","-1900,14","235,8426","0","0"
"6080","276","6","0","-287,2129","-1729,917","189,4039","0","0"
"6079","276","7","0","-481,6608","-1723,887","146,521","0","0"
"6078","276","8","0","-892,3531","-1866,633","88,60662","0","0"
"6077","276","9","0","-1201,424","-2077,066","117,586","0","0"
"6076","276","10","0","-1328,416","-2235,306","108,0311","0","0"
"9047","276","11","0","-1340,655","-2371,417","89,58492","0","0"
"9048","276","12","0","-1293,947","-2468,678","54,62581","0","0"
"9055","276","13","0","-1242,962","-2515,36","22,41873","0","0"
"6138","279","0","1","-440,3846","-2595,936","97,46066","0","0"
"6139","279","1","1","-443,3513","-2603,482","99,09666","0","0"
"6140","279","2","1","-453,5363","-2648,612","110,4292","0","0"
"6141","279","3","1","-420,71","-2682,643","115,318","0","0"
"6142","279","4","1","-321,099","-2683,353","127,813","0","0"
"6143","279","5","1","-290,2228","-2512,605","118,1535","0","0"
"6144","279","6","1","-189,9986","-2178,275","124,2736","0","0"
"6145","279","7","1","-145,6285","-1836,326","119,2276","0","0"
"6146","279","8","1","-129,1013","-1619,755","124,2736","0","0"
"6147","279","9","1","-69,19266","-1469,936","124,2736","0","0"
"6148","279","10","1","-100,055","-1307,494","124,2736","0","0"
"6149","279","11","1","-181,7367","-1084,237","96,19041","0","0"
"6150","279","12","1","-243,2274","-840,7537","86,77721","0","0"
"6151","279","13","1","-182,1004","-635,2311","82,83076","0","0"
"6803","279","14","1","-60,77669","-437,0636","78,22245","0","0"
"6804","279","15","1","58,62381","-181,8624","92,22679","0","0"
"6805","279","16","1","140,8577","83,50716","109,3717","0","0"
"6806","279","17","1","318,1796","247,0964","126,9944","0","0"
"6807","279","18","1","603,7922","345,7129","144,8815","0","0"
"6808","279","19","1","836,0707","544,4315","170,3855","0","0"
"6809","279","20","1","929,4349","733,3243","169,5733","0","0"
"9165","279","21","1","929,7813","890,2325","140,7852","0","0"
"9166","279","22","1","949,4448","1004,32","114,8318","0","0"
"12732","279","23","1","966,7444","1041,01","107,3151","0","0"
"6165","280","0","1","965,7656","1041,561","105,5556","0","0"
"6164","280","1","1","976,3245","1050,079","109,0317","0","0"
"6163","280","2","1","1000,878","1056,052","119,3413","0","0"
"6162","280","3","1","1034,809","1039,088","139,7522","0","0"
"6161","280","4","1","1041,429","991,4954","153,3177","0","0"
"6160","280","5","1","1011,323","948,0042","160,5692","0","0"
"6159","280","6","1","942,2292","886,0819","172,8295","0","0"
"6158","280","7","1","927,2108","703,1644","175,2989","0","0"
"6157","280","8","1","881,9393","553,9503","169,6378","0","0"
"6156","280","9","1","809,9683","452,6784","158,1941","0","0"
"6155","280","10","1","691,3084","369,7523","146,7119","0","0"
"6154","280","11","1","555,5085","349,2621","147,4535","0","0"
"6153","280","12","1","391,0287","340,4127","141,8356","0","0"
"6152","280","13","1","234,7737","255,7016","135,2064","0","0"
"6777","280","14","1","113,2762","111,6697","124,2128","0","0"
"6778","280","15","1","50,27127","-70,70682","97,07874","0","0"
"6779","280","16","1","-10,23286","-190,9316","81,7084","0","0"
"6780","280","17","1","-113,405","-338,679","77,61564","0","0"
"6781","280","18","1","-208,1992","-568,5753","85,55296","0","0"
"6782","280","19","1","-199,0919","-740,0678","64,444","0","0"
"6783","280","20","1","-235,7973","-1045,276","56,16267","0","0"
"6784","280","21","1","-338,193","-1262,62","103,3014","0","0"
"6785","280","22","1","-416,8989","-1548,393","133,135","0","0"
"6786","280","23","1","-408,0252","-1850,139","116,5792","0","0"
"6787","280","24","1","-274,9299","-2090,695","119,2276","0","0"
"6788","280","25","1","-271,5498","-2284,265","111,5792","0","0"
"6789","280","26","1","-340,5304","-2459,362","122,6813","0","0"
"6790","280","27","1","-407,1982","-2538,017","123,8963","0","0"
"9484","280","28","1","-440,3846","-2595,936","97,46066","0","0"
"6166","281","0","1","-439,5028","-2598,734","97,24582","0","0"
"6167","281","1","1","-462,721","-2643,708","106,7877","0","0"
"6168","281","2","1","-558,8307","-2647,74","111,0664","0","0"
"6169","281","3","1","-693,7283","-2555,349","115,7088","0","0"
"6170","281","4","1","-783,1873","-2480,649","105,0851","0","0"
"6171","281","5","1","-1050,529","-2454,343","103,5834","0","0"
"6172","281","6","1","-1267,298","-2468,904","111,1133","0","0"
"6173","281","7","1","-1761,189","-2589,441","113,6258","0","0"
"6174","281","8","1","-2234,357","-2434,715","114,7273","0","0"
"6175","281","9","1","-2481,886","-2222,808","109,6112","0","0"
"6176","281","10","1","-2889,653","-2125,613","106,9253","0","0"
"6177","281","11","1","-3267,333","-2030,39","119,6992","0","0"
"6178","281","12","1","-3579,18","-2030,096","104,496","0","0"
"6179","281","13","1","-3789,694","-2044,769","111,5556","0","0"
"6180","281","14","1","-4070,662","-2042,911","107,5","0","0"
"6181","281","15","1","-4244,436","-1907,149","116,5658","0","0"
"6182","281","16","1","-4559,112","-1860,881","106,7347","0","0"
"6183","281","17","1","-4769,364","-1873,294","104,5884","0","0"
"6184","281","18","1","-5050,256","-1951,158","118,5448","0","0"
"6185","281","19","1","-5297,096","-2123,286","116,0756","0","0"
"6186","281","20","1","-5305,349","-2285,935","109,4705","0","0"
"6187","281","21","1","-5387,11","-2395,343","97,49854","0","0"
"6188","281","22","1","-5406,895","-2416,702","91,66882","0","0"
"6213","282","0","1","-5407,633","-2415,869","91,14103","0","0"
"6212","282","1","1","-5416,425","-2412,701","94,0594","0","0"
"6211","282","2","1","-5449,986","-2403,593","101,2111","0","0"
"6210","282","3","1","-5523,036","-2361,835","98,08195","0","0"
"6209","282","4","1","-5525,151","-2281,856","79,49839","0","0"
"6208","282","5","1","-5399,365","-2199,693","67,10356","0","0"
"6207","282","6","1","-5200,142","-2087,191","61,18687","0","0"
"6206","282","7","1","-4889,667","-1985,509","102,1431","0","0"
"6205","282","8","1","-4597,807","-1866,959","109,0403","0","0"
"6204","282","9","1","-4254,576","-1914,755","116,5658","0","0"
"6203","282","10","1","-3907,453","-2051,705","107,5","0","0"
"6202","282","11","1","-3471,587","-2016,258","111,5556","0","0"
"6201","282","12","1","-3206,187","-2030,431","119,6714","0","0"
"6200","282","13","1","-2889,159","-2135,329","113,4809","0","0"
"6199","282","14","1","-2387,435","-2157,367","109,6112","0","0"
"6198","282","15","1","-1979,002","-2062,059","114,7273","0","0"
"6197","282","16","1","-1385,245","-2096,72","106,5703","0","0"
"6196","282","17","1","-1097,745","-2411,185","104,8634","0","0"
"6195","282","18","1","-751,8072","-2439,404","134,8613","0","0"
"6194","282","19","1","-568,68","-2414,618","126,4445","0","0"
"6214","282","20","1","-412,3333","-2518,491","130,2264","0","0"
"9208","282","21","1","-441,5366","-2597,534","97,43491","0","0"
"6215","283","0","1","-440,7213","-2595,668","97,67225","0","0"
"6216","283","1","1","-447,1671","-2625,755","102,6803","0","0"
"6217","283","2","1","-476,3803","-2719,538","124,5414","0","0"
"6218","283","3","1","-420,4609","-2787,466","124,5414","0","0"
"6219","283","4","1","-170,0068","-2927,161","111,7106","0","0"
"6220","283","5","1","64,92079","-2965,255","108,8335","0","0"
"6221","283","6","1","271,3451","-3083,946","121,8295","0","0"
"6222","283","7","1","499,5103","-3293,492","230,705","0","0"
"6223","283","8","1","819,9175","-3352,073","230,9661","0","0"
"6224","283","9","1","1219,409","-3724,21","119,5735","0","0"
"6225","283","10","1","1570,735","-3827,333","119,5735","0","0"
"6226","283","11","1","2099,907","-3700,053","119,9346","0","0"
"6227","283","12","1","2747,24","-3786,547","118,7679","0","0"
"6228","283","13","1","2950,018","-3989,969","159,768","0","0"
"6229","283","14","1","3100,145","-4199,761","159,768","0","0"
"6230","283","15","1","3303,744","-4284,088","159,768","0","0"
"6231","283","16","1","3512,542","-4354,581","141,0183","0","0"
"6232","283","17","1","3615,348","-4379,556","124,6172","0","0"
"6233","283","18","1","3661,795","-4390,017","115,6657","0","0"
"6262","284","0","1","3661,795","-4390,017","114,5546","0","0"
"6261","284","1","1","3663,17","-4387,53","115,6657","0","0"
"6260","284","2","1","3666,223","-4381,975","118,2954","0","0"
"6259","284","3","1","3679,105","-4343,914","138,2838","0","0"
"6258","284","4","1","3623,806","-4251,301","161,1785","0","0"
"6257","284","5","1","3421,686","-4128,68","173,0673","0","0"
"6256","284","6","1","3046,038","-4020,608","158,7895","0","0"
"6255","284","7","1","2624,83","-3809,499","171,984","0","0"
"6254","284","8","1","2233,322","-3688,941","111,512","0","0"
"6253","284","9","1","1900,542","-3729,476","104,6849","0","0"
"6252","284","10","1","1468,885","-3849,378","105,7613","0","0"
"6251","284","11","1","1125,498","-3841,626","86,24004","0","0"
"6250","284","12","1","708,5888","-3617,721","128,9917","0","0"
"6249","284","13","1","479,7934","-3431,359","132,4919","0","0"
"6248","284","14","1","232,729","-3199,698","129,2695","0","0"
"6247","284","15","1","66,54058","-2966,185","128,4364","0","0"
"6246","284","16","1","-200,7169","-2601,243","119,1441","0","0"
"6245","284","17","1","-366,5571","-2559,199","120,4513","0","0"
"6244","284","18","1","-440,7213","-2595,668","97,14445","0","0"
"6263","285","0","0","-12433,07","866,0768","59,2565","0","0"
"6264","285","1","0","-12442,8","685,7362","59,2565","0","0"
"6265","285","2","0","-12428,02","397,3714","53,83983","0","0"
"6266","285","3","0","-12464,01","231,5648","49,53437","2","60"
"6267","285","4","0","-12564,77","141,5625","59,20094","0","0"
"6268","285","5","0","-12677,79","177,0869","80,39546","0","0"
"6269","285","6","0","-12730,42","296,4383","85,31217","0","0"
"6270","285","7","0","-12703,06","463,645","85,42319","0","0"
"6271","285","8","1","1166,656","-5200,76","98,97073","0","0"
"6272","285","9","1","1165,329","-4935,495","98,97073","0","0"
"6273","285","10","1","1129,688","-4751,342","98,97073","0","0"
"6274","285","11","1","1126,936","-4526,598","98,97073","0","0"
"6275","285","12","1","1223,459","-4465,389","95,44296","0","0"
"6276","285","13","1","1299,462","-4508,236","83,83186","0","0"
"6277","285","14","1","1360,854","-4631,312","71,85969","2","60"
"6278","285","15","1","1468,617","-4755,942","98,80416","0","0"
"6279","285","16","1","1499,601","-5033,601","99,02629","0","0"
"6280","285","17","1","1533,028","-5299,039","99,02629","0","0"
"6290","286","0","1","5072,708","-337,1713","368,4691","0","0"
"6291","286","1","1","5075,705","-328,287","368,3786","0","0"
"6292","286","2","1","5118,715","-287,1602","362,4774","0","0"
"6293","286","3","1","5181,674","-232,8266","339,0993","0","0"
"6294","286","4","1","5261,91","-324,2491","329,5435","0","0"
"6295","286","5","1","5253,963","-430,7016","325,4561","0","0"
"6296","286","6","1","5267,491","-561,5593","327,0686","0","0"
"6297","286","7","1","5277,687","-695,1184","348,6625","0","0"
"6298","286","8","1","5247,861","-764,2417","360,6018","0","0"
"6299","286","9","1","5112,184","-747,9556","335,292","0","0"
"6300","286","10","1","5037,326","-747,8608","325,8007","0","0"
"6301","286","11","1","4925,14","-732,7791","313,6891","0","0"
"6302","286","12","1","4810,962","-747,2537","306,6445","0","0"
"6303","286","13","1","4651,809","-800,4622","305,611","0","0"
"6304","286","14","1","4510,073","-911,5641","317,3613","0","0"
"6305","286","15","1","4416,897","-941,9383","319,3392","0","0"
"6306","286","16","1","4301,557","-985,8391","315,6805","0","0"
"6307","286","17","1","4171,803","-1027,878","302,9362","0","0"
"6308","286","18","1","4028,164","-1073,306","303,3529","0","0"
"6309","286","19","1","3931,521","-1089,164","295,742","0","0"
"6310","286","20","1","3894,566","-1288,339","267,576","0","0"
"6311","286","21","1","3848,483","-1403,633","260,1313","0","0"
"6312","286","22","1","3741,676","-1497,26","245,9337","0","0"
"6313","286","23","1","3613,55","-1488,365","224,9338","0","0"
"6314","286","24","1","3466,46","-1521,708","178,6032","0","0"
"6315","286","25","1","3271,519","-1565,801","177,5626","0","0"
"6316","286","26","1","3205,909","-1695,203","173,2846","0","0"
"6317","286","27","1","3041,263","-1787,902","173,3855","0","0"
"6318","286","28","1","2828,947","-1944,128","169,488","0","0"
"6319","286","29","1","2670,716","-1982,083","165,2863","0","0"
"6320","286","30","1","2472,485","-2000,8","144,6803","0","0"
"6321","286","31","1","2377,151","-2051,624","139,7749","0","0"
"6322","286","32","1","2299,38","-2132,192","125,3906","0","0"
"6323","286","33","1","2161,308","-2024,315","114,7945","0","0"
"6324","286","34","1","2053,319","-2011,104","110,4306","0","0"
"6325","286","35","1","1879,689","-2090,629","123,4149","0","0"
"6326","286","36","1","1766,563","-2098,594","122,0281","0","0"
"6327","286","37","1","1680,537","-2166,809","105,6068","0","0"
"6328","286","38","1","1566,721","-2215,433","102,5981","0","0"
"6329","286","39","1","1399,424","-2259,964","105,7926","0","0"
"9066","286","40","1","1278,781","-2278,909","149,7733","0","0"
"12460","286","41","1","1136,155","-2256,833","155,3289","0","0"
"12461","286","42","1","1019,625","-2377,953","155,3289","0","0"
"12462","286","43","1","824,439","-2396,345","155,3289","0","0"
"12463","286","44","1","447,0903","-2449,849","155,3289","0","0"
"12464","286","45","1","-29,88194","-2536,264","155,3289","0","0"
"12465","286","46","1","-154,5549","-2526,782","155,3289","0","0"
"12466","286","47","1","-285,2033","-2515,661","140,4124","0","0"
"12467","286","48","1","-398,8945","-2526,366","124,3014","0","0"
"12468","286","49","1","-440,9486","-2596,229","98,77363","0","0"
"6369","287","0","1","-442,581","-2594,846","97,67216","0","0"
"6368","287","1","1","-450,407","-2636,335","107,4601","0","0"
"6367","287","2","1","-418,9992","-2678,45","116,0988","0","0"
"6366","287","3","1","-323,398","-2656,688","123,1268","0","0"
"6365","287","4","1","-219,1447","-2428,114","128,4601","0","0"
"6364","287","5","1","-145,1413","-2360,757","158,0886","0","0"
"6363","287","6","1","59,48242","-2292,147","195,3313","0","0"
"6362","287","7","1","330,2883","-2280,532","258,2853","0","0"
"6361","287","8","1","541,3243","-2304,69","185,0887","0","0"
"6360","287","9","1","799,2507","-2379,4","160,505","0","0"
"6359","287","10","1","1149,505","-2385,291","164,3661","0","0"
"6358","287","11","1","1309,898","-2314,461","159,2275","0","0"
"6357","287","12","1","1405,765","-2331,619","108,5048","0","0"
"6356","287","13","1","1525,799","-2243,097","107,6716","0","0"
"6355","287","14","1","1655,221","-1992,213","122,0325","0","0"
"6354","287","15","1","1708,832","-1871,647","126,0603","0","0"
"6353","287","16","1","1812,035","-1892,906","123,2825","0","0"
"6352","287","17","1","2036,05","-1991,331","111,2826","0","0"
"6351","287","18","1","2147,913","-2072,703","116,7269","0","0"
"6350","287","19","1","2304,585","-2121,987","126,838","0","0"
"6349","287","20","1","2426,384","-2017,807","144,7552","0","0"
"6348","287","21","1","2591,478","-1980,942","159,1151","0","0"
"6347","287","22","1","2726,814","-1984,448","169,9166","0","0"
"6346","287","23","1","2833,571","-1945,313","172,366","0","0"
"6345","287","24","1","2964,987","-1830,752","178,4804","0","0"
"6344","287","25","1","3160,521","-1729,361","179,0602","0","0"
"6343","287","26","1","3277,883","-1580,826","180,227","0","0"
"6342","287","27","1","3505,988","-1508,865","179,0603","0","0"
"6341","287","28","1","3706,788","-1399,391","209,8096","0","0"
"6340","287","29","1","3834,939","-1348,637","220,0194","0","0"
"6339","287","30","1","3903,781","-1271,08","232,7482","0","0"
"6338","287","31","1","3915,498","-1109,802","267,5336","0","0"
"6337","287","32","1","4094,424","-1055,819","312,6313","0","0"
"6336","287","33","1","4335,997","-953,4573","331,3318","0","0"
"6335","287","34","1","4393,239","-870,3588","307,0023","0","0"
"6334","287","35","1","4482,516","-846,2932","305,2526","0","0"
"6333","287","36","1","4570,731","-855,6652","310,9517","0","0"
"6332","287","37","1","4690,721","-782,4238","311,0186","0","0"
"6331","287","38","1","4825,081","-744,0858","305,7796","0","0"
"6330","287","39","1","4926,825","-736,3336","323,7275","0","0"
"6370","287","40","1","5009,033","-749,981","353,5636","0","0"
"6371","287","41","1","5129,754","-749,4188","338,2869","0","0"
"6372","287","42","1","5225,877","-768,7253","356,775","0","0"
"6373","287","43","1","5287,773","-699,1923","352,7965","0","0"
"6374","287","44","1","5269,834","-580,3345","329,2506","0","0"
"6375","287","45","1","5254,51","-395,9551","331,3068","0","0"
"6376","287","46","1","5262,245","-306,6593","341,931","0","0"
"6377","287","47","1","5199,116","-261,6863","358,3238","0","0"
"9173","287","48","1","5126,98","-273,6405","369,018","0","0"
"9180","287","49","1","5068,756","-338,3773","370,9125","0","0"
"6417","289","0","1","6342,716","559,2634","17,92314","0","0"
"6416","289","1","1","6347,773","567,0591","20,17197","0","0"
"6415","289","2","1","6370,538","612,9598","33,75418","0","0"
"6414","289","3","1","6379,198","711,8764","67,21323","0","0"
"6413","289","4","1","6534,635","673,5131","89,6771","0","0"
"6412","289","5","1","6789,2","631,5345","71,12828","0","0"
"6411","289","6","1","7069,987","471,3488","59,01277","0","0"
"6410","289","7","1","7370,719","199,2511","48,78628","0","0"
"6409","289","8","1","7514,33","-70,37815","69,1256","0","0"
"6408","289","9","1","7582,08","-386,1148","97,6255","0","0"
"6407","289","10","1","7575,32","-770,9477","118,7774","0","0"
"6406","289","11","1","7407,01","-1119,845","144,5501","0","0"
"6405","289","12","1","7416,4","-1379,611","259,7647","0","0"
"6404","289","13","1","7405,946","-1657,233","350,1996","0","0"
"6403","289","14","1","7504,726","-1794,226","514,2939","0","0"
"6402","289","15","1","7561,046","-2000,413","623,9993","0","0"
"6401","289","16","1","7675,042","-2166,252","514,8141","0","0"
"9685","289","17","1","7688,356","-2264,416","482,8753","0","0"
"9686","289","18","1","7713,243","-2362,98","482,8753","0","0"
"12736","289","19","1","7659,298","-2463,358","482,8753","0","0"
"12737","289","20","1","7565,846","-2471,622","477,4864","0","0"
"12738","289","21","1","7489,436","-2487,101","466,5697","0","0"
"12739","289","22","1","7458,928","-2488,398","464,9586","0","0"
"6418","290","0","1","-1196,955","29,82205","178,1159","0","0"
"6419","290","1","1","-1207,434","32,61919","180,3382","0","0"
"6420","290","2","1","-1260,781","37,81559","185,4033","0","0"
"6421","290","3","1","-1319,885","-22,85612","171,5362","0","0"
"6422","290","4","1","-1327,508","-125,1887","128,0547","0","0"
"6423","290","5","1","-1241,688","-291,832","51,42916","0","0"
"6424","290","6","1","-1101,73","-458,2248","22,08354","0","0"
"6425","290","7","1","-1087,287","-766,9474","17,19808","0","0"
"6426","290","8","1","-991,4855","-1059,101","131,5411","0","0"
"6427","290","9","1","-665,5745","-1277,569","224,4505","0","0"
"6428","290","10","1","-526,8392","-1566,676","136,6113","0","0"
"6429","290","11","1","-167,2528","-2098,754","136,6113","0","0"
